,Unnamed: 0,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
9,9,Kate McKenna,"Probe finds 'poor leadership', lack of enthusiasm for safety at Caboolture hospital",Empathy training is recommended for all staff at Caboolture Hospital after a probe finds there was poor leadership and a lack of enthusiasm for safety and quality.,https://www.abc.net.au/news/2021-11-03/qld-caboolture-hospital-independent-review-findings/100590722,https://live-production.wcms.abc-cdn.net.au/ddb855a718365d4e4d1f313b7a1e775a?impolicy=wcms_crop_resize&cropH=2205&cropW=3920&xPos=0&yPos=42&width=862&height=485,2021-11-03T06:31:11Z,"Empathy training has been recommended for all staff at Caboolture Hospital after a probe found there was poor leadership and a lack of enthusiasm for safety and quality.
Key points:
<ul><li>Cases o… [+5629 chars]",abc-news-au,ABC News (AU)
10,10,Emily Baker,Global hackers tried to break into Tasmania Police accounts 800 times,"An internal report from Tasmania's Department of Police, Fire and Emergency Management has warned the agency is vulnerable to attack from cyber criminals without extra resourcing.",https://www.abc.net.au/news/2021-11-24/hackers-tried-to-access-tasmania-police-accounts-800-times/100644492,https://live-production.wcms.abc-cdn.net.au/00b3dea8b5af0d527aecda7756f7b744?impolicy=wcms_crop_resize&cropH=629&cropW=1124&xPos=141&yPos=87&width=862&height=485,2021-11-23T18:38:57Z,"Hackers across the globe have tried more than 800 times to break into Tasmania Police accounts, and one compromised login was found for sale on the Dark Web for less than $US20 ($27.70).
Key points:… [+3755 chars]",abc-news-au,ABC News (AU)
11,11,ABC News,Former England captain Michael Vaughan axed from BBC's Ashes coverage after racism allegations,"Michael Vaughan strongly denies making racist comments to a number of Asian players in 2009, and says he is ""looking forward"" to joining Fox Cricket's commentary team for this summer's Ashes series.",https://www.abc.net.au/news/2021-11-25/michael-vaughan-dumped-bbc-ashes-commentary-yorkshire-racism/100649194,https://live-production.wcms.abc-cdn.net.au/adb7f439c92dd458352f459efda0b7aa?impolicy=wcms_crop_resize&cropH=1089&cropW=1946&xPos=942&yPos=111&width=862&height=485,2021-11-25T00:39:23Z,"Former England captain Michael Vaughan will play no part in the BBC's coverage of the upcoming Ashes series after being accused of making racist comments to former Yorkshire player Azeem Rafiq.
<ul>… [+2517 chars]",abc-news-au,ABC News (AU)
12,12,ABC News,EPA investigation finds no evidence of deliberate oil dumping in Adelaide's Chinatown,An Environment Protection Authority investigation finds new pavers in Adelaide's Chinatown were likely stained while oil was being transported but does not discover evidence it was deliberately dumped in drains.,https://www.abc.net.au/news/2021-11-11/epa-finds-no-evidence-of-chinatown-oil-dumping/100612342,https://live-production.wcms.abc-cdn.net.au/ffdfe87f8c489ed7436b6d4312d563d6?impolicy=wcms_crop_resize&cropH=900&cropW=1598&xPos=1&yPos=0&width=862&height=485,2021-11-11T02:32:36Z,"An Environment Protection Authority (EPA) investigation has found new pavers in Adelaide's Chinatown were likely stained while oil was being transported, but has not discovered evidence it was delibe… [+1771 chars]",abc-news-au,ABC News (AU)
13,13,ABC News,Geelong signs former Adelaide Crows forward on two-year deal,"The Cats are looking to revive Tyson Stengle's AFL career, following his sacking from the Crows earlier this year.",https://www.abc.net.au/news/2021-11-05/afl-geelong-cats-sign-former-adelaide-crow-tyson-stengle/100599052,https://live-production.wcms.abc-cdn.net.au/9d532bf03e3151b2098a0d10d0acd6b7?impolicy=wcms_crop_resize&cropH=1688&cropW=3000&xPos=0&yPos=0&width=862&height=485,2021-11-05T06:49:02Z,"Geelong will look to revive Tyson Stengle's AFL career after signing the former Adelaide Crows forward on a two-year deal.
<ul><li>The Crows parted ways with Stengle earlier this year</li><li>Stengl… [+1483 chars]",abc-news-au,ABC News (AU)
14,14,ABC News,Van Morrison's COVID-19 restriction comments earn him a date with a lawsuit,The Belfast-born singer opposes restrictions to curb the spread of the COVID-19 and has released several songs criticising lockdowns.,https://www.abc.net.au/news/2021-11-09/northern-ireland-health-minister-sues-van-morrison-over-covid-re/100605406,https://live-production.wcms.abc-cdn.net.au/e165cd20acafe27138a4b4639cf43e60?impolicy=wcms_crop_resize&cropH=1258&cropW=2237&xPos=0&yPos=188&width=862&height=485,2021-11-09T01:31:21Z,"Northern Ireland's Health Minister, Robin Swann, is suing Van Morrison after the singer called him ""very dangerous"" for his handling of COVID-19 restrictions.
<ul><li>Van Morrison has been critical … [+1712 chars]",abc-news-au,ABC News (AU)
15,15,ABC News,Baby born on boat among hundreds of migrants rescued off Italian coast,"The rescue of nearly 250 migrants, including a newborn baby, is the second of its kind this week as Italy sees a sharp increase in migrant boats arriving in its waters.",https://www.abc.net.au/news/2021-11-29/italy-migrant-rescue-calabria/100657496,https://live-production.wcms.abc-cdn.net.au/d95982962a83a4b886dccea1ab937252?impolicy=wcms_crop_resize&cropH=900&cropW=1600&xPos=0&yPos=108&width=862&height=485,2021-11-28T20:57:15Z,"The Italian coastguard has rescued 244 migrants, including a newborn baby, from a boat drifting a few miles off the coast of the Calabria region.
<ul><li>Among 244 rescued, 41 were minors, including… [+1738 chars]",abc-news-au,ABC News (AU)
16,16,ABC News,Russia rejects accusations it endangered astronauts with missile test,Russia says it did conduct a weapons test targeting an old satellite but rejects US claims its actions put the lives of astronauts at risk.,https://www.abc.net.au/news/2021-11-17/russia-responds-iss-accusations/100626094,https://live-production.wcms.abc-cdn.net.au/a353b84f793edb814e1a719aea1fb047?impolicy=wcms_crop_resize&cropH=1577&cropW=2803&xPos=68&yPos=111&width=862&height=485,2021-11-16T14:22:28Z,"Russia has confirmed it conducted a weapons test targeting an old satellite, but rejected accusations from the US that it endangered astronauts aboard the International Space Station.
<ul><li>Debris… [+2348 chars]",abc-news-au,ABC News (AU)
17,17,Sarah Lawrence,Attacks on hospital staff trigger trial of body cameras,Physical and verbal aggression towards Bendigo healthcare workers has prompted the trial of body cameras for the hospital's security guards.,https://www.abc.net.au/news/2021-11-05/body-camera-trial-at-bendigo-health/100594410,https://live-production.wcms.abc-cdn.net.au/518670e9928b66effdafaf696ef9925e?impolicy=wcms_crop_resize&cropH=2250&cropW=4000&xPos=0&yPos=422&width=862&height=485,2021-11-05T01:25:07Z,"Bendigo's biggest hospital is to trial body cameras on its security workers, as staff find themselves dealing with increasing physical and verbal abuse from patients.
Key points:
<ul><li>Bendigo He… [+2210 chars]",abc-news-au,ABC News (AU)
18,18,Lucy Martin,Bikie gang member charged over Nick Martin murder and attempted killing of two others,A second man is charged in connection with the sniper-style murder of Rebels bikie boss Nick Martin in Perth last year.,https://www.abc.net.au/news/2021-11-08/man-charged-over-nick-martin-bikie-murder-kwinana-motorplex/100603758,https://live-production.wcms.abc-cdn.net.au/5ec73625fecba75c3d142ba8c8bc1fe1?impolicy=wcms_crop_resize&cropH=269&cropW=478&xPos=0&yPos=0&width=862&height=485,2021-11-08T06:38:31Z,"WA Police have charged a second man over the sniper-style murder of Rebels bikie boss Nick Martin in Perth last year.
Key points:
<ul><li>The bikie gang member is the second person charged over Nic… [+1730 chars]",abc-news-au,ABC News (AU)
19,19,ABC News,At least three dead and dozens missing after 21-storey building collapses in Nigeria,"A luxury 21-storey apartment block under construction in Nigeria's biggest city, Lagos, suddenly comes crashing down, trapping dozens of workers under a pile of concrete rubble.",https://www.abc.net.au/news/2021-11-02/nigeria-building-collapse-kills-three/100586796,https://live-production.wcms.abc-cdn.net.au/07fa89b7c82f3f2fc1b6864f8d6ce5f8?impolicy=wcms_crop_resize&cropH=2268&cropW=4032&xPos=0&yPos=378&width=862&height=485,2021-11-01T20:33:25Z,"A 21-storey luxury apartment building under construction in an upscale area of Nigeria's largest city, Lagos, has collapsed, killing at least three people and leaving dozens more missing.
<ul><li>Mo… [+2343 chars]",abc-news-au,ABC News (AU)
0,0,"Conor Finnegan, Matt Seyler",Blinken details new efforts to investigate 'Havana syndrome',"Secretary of State Antony Blinken spoke about new efforts to investigate ""Havana syndrome"" from the State Department on Friday.",https://abcnews.go.com/Politics/blinken-details-efforts-investigate-havana-syndrome/story?id=80991396,https://s.abcnews.com/images/International/blinken-gty-rc-211105_1636120016234_hpMain_16x9_992.jpg,2021-11-05T15:40:43Z,"Secretary of State Antony Blinken on Friday detailed new efforts to investigate ""Havana syndrome,"" the mysterious health affliction affecting dozens of U.S. personnel first identified in Cuba and now… [+3111 chars]",abc-news,ABC News
1,1,Conor Finnegan,Blinken speaks on new efforts to investigate 'Havana syndrome',"Secretary of State Antony Blinken spoke about new efforts to investigate ""Havana syndrome"" from the State Department on Friday.",https://abcnews.go.com/Politics/blinken-speaks-efforts-investigate-havana-syndrome/story?id=80991396,https://s.abcnews.com/images/International/blinken-gty-rc-211105_1636120016234_hpMain_16x9_992.jpg,2021-11-05T14:31:32Z,"Secretary of State Antony Blinken on Friday spoke about efforts to investigate ""Havana syndrome,"" the mysterious health affliction affecting dozens of U.S. personnel first identified in Cuba and now … [+2468 chars]",abc-news,ABC News
2,2,Ivan Pereira,Senators push Justice Department to crack down on illegal gun modifications,U.S. senators Amy Klobuchar and Cory Booker are urging the Justice Department to come up with a strategy to deal with rise in illegal semi-automatic gun mods.,https://abcnews.go.com/Politics/senators-push-justice-department-crack-illegal-gun-modifications/story?id=80927340,https://s.abcnews.com/images/US/glock-guns-gty-ps-211102_1635877233748_hpMain_16x9_992.jpg,2021-11-02T21:24:12Z,"They're cheap, easy to produce and can make guns more dangerous in minutes.
Gun modifications are becoming a problem for the country as the number of shooting incidents linked to automatic weapons i… [+2298 chars]",abc-news,ABC News
3,3,,"Southwest employee hospitalized after being assaulted by passenger, airline says",The incident took place during the boarding process.,https://abcnews.go.com/US/southwest-employee-hospitalized-assaulted-passenger-airline/story?id=81159451,https://s.abcnews.com/images/US/211112_vod_onlocation_hpMain_16x9_992.jpg,2021-11-14T04:16:40Z,"A Southwest Airlines employee was verbally and physically assaulted by a female passenger Saturday and had to be transported to a local hospital, according to the airline.
The incident took place du… [+824 chars]",abc-news,ABC News
4,4,The Associated Press,"Thanksgiving air travel to rebound to 2019 levels, TSA says","The number of airline passengers traveling for Thanksgiving this year is expected to rebound to pre-coronavirus pandemic levels, but the Transportation Security Administration says it is ready to handle the surge",https://abcnews.go.com/Lifestyle/wireStory/thanksgiving-air-travel-rebound-2019-levels-tsa-81225024,https://s.abcnews.com/images/Lifestyle/WireAP_fc4d71161175471a8f1fe0967a41a1c6_16x9_992.jpg,2021-11-17T13:16:50Z,"WASHINGTON -- The number of airline passengers traveling for Thanksgiving this year is expected to rebound to pre-coronavirus pandemic levels, but the Transportation Security Administration says it i… [+1390 chars]",abc-news,ABC News
5,5,Meredith Deliso,USC president admits 'troubling delay' in acting on sexual assault reports,"There was a ""troubling delay"" in acting on multiple reports of possible drugging and sexual assault at a University of Southern California fraternity, president says.",https://abcnews.go.com/US/usc-president-admits-troubling-delay-acting-multiple-sexual/story?id=80874624,https://s.abcnews.com/images/US/sigma-nu-sh-er-211030_1635608156396_hpMain_16x9_992.jpg,2021-10-30T17:16:20Z,"There was a ""troubling delay"" in acting on multiple reports of possible drugging and sexual assault at a University of Southern California fraternity, the school's president acknowledged in a letter … [+2906 chars]",abc-news,ABC News
6,6,Kiara Alfonseca,Mom fatally shot at memorial for son killed days earlier,A Chicago mother and her son were killed just days apart.,https://abcnews.go.com/US/mom-fatally-shot-memorial-son-killed-days-earlier/story?id=81393543,https://s.abcnews.com/images/US/police-lights-gty-er-190114_hpMain_16x9_992.jpg,2021-11-25T16:30:13Z,"Delisa Tucker was just steps away from her son's memorial early Wednesday morning when she was fatally shot.
She had lost 14-year-old Kevin Tinker to gun violence the Sunday before, and friends said… [+1262 chars]",abc-news,ABC News
7,7,"Mina Kaji, Sam Sweeney",American passenger charged after allegedly punching flight attendant twice,American passenger charged with assault and interference with flight crew,https://abcnews.go.com/Travel/american-passenger-charged-allegedly-punching-flight-attendant/story?id=80908956,https://s.abcnews.com/images/US/american-airlines-assault-ht-jt-211101_1635793844485_hpMain_16x9_992.jpg,2021-11-01T19:34:42Z,"An American Airlines passenger who allegedly punched a flight attendant in the face faces up to 20 years in prison.
Brian Hsu, 20, was charged with assault and interference with a flight crew on Mon… [+2142 chars]",abc-news,ABC News
8,8,"Rick Klein, Averi Harper, Danielle DuClos",Trials add to tensions as perceptions diverge and divide: The Note,We now stand at a moment where what happens in two courtrooms will tell us something broader about the national mood.,https://abcnews.go.com/Politics/trials-add-tensions-perceptions-diverge-divide-note/story?id=81091958,https://s.abcnews.com/images/Politics/arbery-rt-er-211110_1636587145415_hpMain_16x9_992.jpg,2021-11-11T11:18:15Z,"The TAKE with Rick Klein
Trials are always first and foremost about the facts of an individual case and what goes on inside the courtroom itself.
But we now stand at a moment when what happens in t… [+6259 chars]",abc-news,ABC News
9,9,KIM CHANDLER Associated Press,"DOJ: Alabama prisons unimproved, remain violent and deadly",The U.S. Department of Justice says conditions in Alabama prisons have not improved since the federal government warned the state of unconstitutional conditions three years ago,https://abcnews.go.com/Politics/wireStory/doj-alabama-prisons-unimproved-remain-violent-deadly-81379864,https://s.abcnews.com/images/US/200206_atm_msprisons_hpMain_16x9_992.jpg,2021-11-24T20:35:22Z,"MONTGOMERY, Ala. -- The U.S. Department of Justice says conditions in Alabama prisons have not improved since the federal government warned the state of unconstitutional conditions three years ago an… [+3869 chars]",abc-news,ABC News
10,10,Meredith Deliso,"Mall shootings, flash mob thefts mark Black Friday","Several mall shootings and flash mob robbery sprees put a pallor on Black Friday, one of the busiest shopping days of the year.",https://abcnews.go.com/US/mall-shootings-flash-mob-thefts-mark-black-friday/story?id=81421778,https://s.abcnews.com/images/US/mall-1-ap-er-211127_1638030111899_hpMain_16x9_992.jpg,2021-11-27T18:12:04Z,"Several mall shootings and flash mob robbery sprees cast a pall on Black Friday, one of the busiest shopping days of the year.
Three people were shot, including a 10-year-old, and another three suff… [+3730 chars]",abc-news,ABC News
11,11,Deena Zaru,Lessons from a 'violence interrupter' as shootings continue to ravage Chicago,Reggie Woods lost family and friends to gun violence in Chicago and served time for being a perpetrator of gun violence. Now he's on the front lines of prevention.,https://abcnews.go.com/Politics/lessons-violence-interrupter-shootings-continue-ravage-chicago/story?id=80462349,https://s.abcnews.com/images/US/gun-violence-woods-01-ht-llr-211026_1635277568374_hpMain_16x9_992.jpg,2021-11-09T11:04:43Z,"This report is a part of ""Rethinking Gun Violence,"" an ABC News series examining the level of gun violence in the U.S. -- and what can be done about it. American Epidemic: One Nation Under Fire is on… [+13139 chars]",abc-news,ABC News
12,12,Kiara Alfonseca,What's behind the rise in gun ownership by people of color?,"Concerns about racism, hate crimes, and police brutality are sending more people of color to buy guns than before.",https://abcnews.go.com/US/rise-gun-ownership-people-color/story?id=80008877,https://s.abcnews.com/images/US/asian-gun-ownership1-02-gty-iwb-210914_1631629932275_hpMain_2_16x9_992.jpg,2021-11-04T10:15:43Z,"This report is a part of ""Rethinking Gun Violence,"" an ABC News series examining the level of gun violence in the U.S. -- and what can be done about it.
After months of anti-Asian hate incidents mak… [+7846 chars]",abc-news,ABC News
13,13,Adia Robinson,Ballot question asks Minneapolis voters to consider replacing police department,"Following the death of George Floyd, Minneapolis voters will consider a ballot proposal on replacing the police department with a department of public safety.",https://abcnews.go.com/US/ballot-question-asks-minneapolis-voters-replacing-police-department/story?id=80842136,https://s.abcnews.com/images/US/minneapolis-city-council-defund-police-gty-jt-211029_1635547625565_hpMain_16x9_992.jpg,2021-11-01T10:19:28Z,"The future of the Minneapolis Police Department may be decided on Tuesday.
A ballot measure is asking voters if the city should amend its charter to replace the police department with the Department… [+5514 chars]",abc-news,ABC News
14,14,Ivan Pereira,'We all bear a burden': How gun violence costs America $280 billion a year,"While gun violence directly affect thousands every year in the U.S., every American feels the economic impact.",https://abcnews.go.com/US/bear-burden-gun-violence-costs-america-280-billion/story?id=80245349,https://s.abcnews.com/images/US/brooklyn-shooting-ap-jc-211026_1635290443447_hpMain_16x9_992.jpg,2021-11-02T10:24:22Z,"This report is a part of ""Rethinking Gun Violence,"" an ABC News series examining the level of gun violence in the U.S. -- and what can be done about it.
In the debate about gun violence, advocates o… [+7443 chars]",abc-news,ABC News
15,15,Kasim Kabbara,Can therapy help break the cycle of gun violence?,One licensed therapist born and raised in West Philadelphia is helping heal the psychological wounds caused by gun violence and break the cycle.,https://abcnews.go.com/Politics/therapy-break-cycle-gun-violence/story?id=80462843,https://s.abcnews.com/images/US/philadelphia-crime-scene-01-gty-jt-211110_1636596589953_hpMain_16x9_992.jpg,2021-11-11T11:05:50Z,"This report is a part of ""Rethinking Gun Violence,"" an ABC News series examining the level of gun violence in the U.S. -- and what can be done about it.
Philadelphia's murder rate is on pace to set … [+8153 chars]",abc-news,ABC News
16,16,Ivan Pereira,3 Ivy League universities issue evacuations after receiving bomb threats - ABC News,"<ol><li>3 Ivy League universities issue evacuations after receiving bomb threats  ABC News
</li><li>Update: Cornell concludes investigation into bomb threats made via phone call, operations resume  The Ithaca Voice
</li><li>Columbia, other Ivy League school…",https://abcnews.go.com/US/ivy-league-universities-issue-evacuations-receiving-bomb-threats/story?id=81024925,https://s.abcnews.com/images/US/columbia-campus-stock-gty-jef-211107_1636321276266_hpMain_16x9_992.jpg,2021-11-07T22:20:32Z,"Three Ivy League school campuses issued temporary evacuations Sunday afternoon after receiving bomb threats.
The incidents at Cornell, Columbia and Brown universities came two days after a similar t… [+1640 chars]",abc-news,ABC News
17,17,MAURICIO SAVARESE and DIANE JEANTET Associated Press,Brazil experiments with body cams to reduce deaths by police,Brazil has a long history of police violence and now authorities are looking at body cameras as a way to avoid deadly incidents involving officers,https://abcnews.go.com/International/wireStory/brazil-experiments-body-cams-reduce-deaths-police-80887910,https://s.abcnews.com/images/International/WireAP_271d6680e2b44bf68e42a0847a5809c6_16x9_992.jpg,2021-10-31T15:06:25Z,"SAO PAULO -- For years, Carlos Minc, a Rio de Janeiro state lawmaker, pushed to make body cameras mandatory in all law enforcement agencies. And for years, his proposal languished in Rios legislature… [+6072 chars]",abc-news,ABC News
18,18,The Associated Press,Danish Radio Girls’ Choir report unearths sexual misconduct,"An investigation has concluded that between 1970 and 2010 a culture of sexual misconduct, occasions of heavy drinking and incidents of bullying were common at the Danish Radio Girls’ Choir, made up of teenagers and young women",https://abcnews.go.com/International/wireStory/danish-radio-girls-choir-report-unearths-sexual-misconduct-81107439,,2021-11-11T12:56:45Z,"COPENHAGEN, Denmark -- An investigation has concluded that between 1970 and 2010 a culture of sexual misconduct, occasions of heavy drinking and incidents of bullying were common at the Danish Radio … [+1046 chars]",abc-news,ABC News
19,19,The Associated Press,FAA proposes fines for alcohol-related incidents on planes,"Federal officials are proposing more than $160,000 in fines against eight airline passengers over incidents involving alcohol",https://abcnews.go.com/Business/wireStory/faa-proposes-fines-alcohol-related-incidents-planes-81333896,,2021-11-22T20:05:45Z,"WASHINGTON -- Federal officials said Monday they are seeking more than $160,000 in fines from eight airline passengers over incidents involving alcohol.
The Federal Aviation Administration said the … [+1301 chars]",abc-news,ABC News
0,0,Al Jazeera Staff,Tackling ‘Havana Syndrome’ is ‘urgent priority’ for US: Blinken,"Administration is pushing to identify source of 'anomalous health incidents' experienced by US diplomats, Blinken says.",https://www.aljazeera.com/news/2021/11/5/blinken-vows-to-get-to-the-bottom,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-05T150126Z_2107283005_RC2EOQ9SF7RZ_RTRMADP_3_USA-BLINKEN-HAVANA-SYNDROME.jpg?resize=1200%2C630,2021-11-05T17:31:32Z,"The Biden administration is committed to getting to the bottom of why many US diplomats are suffering from mysterious health symptoms known as the Havana Syndrome, Secretary of State Antony Blinken h… [+2940 chars]",al-jazeera-english,Al Jazeera English
1,1,Al Jazeera,UN accuses CAR troops of wounding 10 Egyptian peacekeepers,Gov't denies allegation after MINUSCA says presidential guards fired on unarmed unit travelling on bus marked 'UN'.,https://www.aljazeera.com/news/2021/11/2/un-accuses-car-troops-of-wounding-10-egyptian-peacekeepers,https://www.aljazeera.com/wp-content/uploads/2021/11/2017-04-26T120000Z_1018726288_RC153D9F5D20_RTRMADP_3_CENTRAL-AFRICAN-REPUBLIC-UNREST.jpg?resize=1200%2C630,2021-11-02T16:30:26Z,The United Nations mission in the Central African Republic (CAR) has said the countrys presidential guard opened fire on unarmed Egyptian peacekeepers and wounded 10 of them an allegation rejected by… [+2367 chars],al-jazeera-english,Al Jazeera English
2,2,Al Jazeera,450 settler attacks on Palestinians in two years: Israeli NGO,"Israeli forces are not intervening to stop the attacks in most cases, and often actively join in, B'Tselem says.",https://www.aljazeera.com/news/2021/11/14/450-settler-attacks-on-palestinians-in-two-years-israeli-ngo,https://www.aljazeera.com/wp-content/uploads/2021/11/000_9PF8BP.jpg?resize=1200%2C630,2021-11-14T16:14:31Z,"An Israeli rights group has said it documented 451 incidents of settler violence on Palestinians since early 2020, with Israeli forces not intervening to stop the attacks in the majority of cases.
I… [+3317 chars]",al-jazeera-english,Al Jazeera English
3,3,Al Jazeera,Ten killed in fire at Indian hospital COVID ward,An official told New Delhi Television that about 17 patients were in the Maharashtra ward when the fire broke out.,https://www.aljazeera.com/news/2021/11/6/several-killed-fire-indian-hospital-covid-ward,https://www.aljazeera.com/wp-content/uploads/2021/11/AP21310367162667.jpg?resize=1200%2C630,2021-11-06T11:16:42Z,"Ten patients have died after a fire broke out in a hospitals COVID-19 ward in the western Indian state of Maharashtra, officials said.
An official told New Delhi Television that around 17 patients w… [+1398 chars]",al-jazeera-english,Al Jazeera English
4,4,Al Jazeera,Multiple people wounded in knife attack on German train,Man arrested in connection with attack on a high-speed train traveling between the cities of Regensburg and Nuremberg.,https://www.aljazeera.com/news/2021/11/6/multiple-people-wounded-in-knife-attack-on-german-train,https://www.aljazeera.com/wp-content/uploads/2021/11/AP18244486145085.jpg?resize=1200%2C630,2021-11-06T12:05:55Z,"A knife attack on a high-speed train in Germany has injured several people, police have confirmed.
Local police told The Associated Press news agency that they received a call about the attack at ap… [+1391 chars]",al-jazeera-english,Al Jazeera English
5,5,Al Jazeera,Qatar welcomes ILO report despite admitted data gaps,"Organisation says most workers who suffered occupational injuries came from Bangladesh, India and Nepal.",https://www.aljazeera.com/news/2021/11/20/ilo-says-50-workers-died-in-qatar-in-2020-finds-data-gaps,https://www.aljazeera.com/wp-content/uploads/2020/06/0fc1f2b7a82c41f499dbd92565f39328_18.jpeg?fit=999%2C562,2021-11-20T13:39:38Z,"An analysis of deaths of migrant labourers in Qatar has shown gaps in the countys data collection and differences in the way work-related incidents are characterised, according to a new report by the… [+4218 chars]",al-jazeera-english,Al Jazeera English
6,6,Al Jazeera,Iran says foiled US navy’s attempt to seize tanker in Sea of Oman,Iranian state TV describes the incident as a failed attempt to 'steal' oil as Tehran prepares for nuclear talks.,https://www.aljazeera.com/news/2021/11/3/iran-says-halted-us-navy-seizing-oil-tanker-in-sea-of-oman,https://www.aljazeera.com/wp-content/uploads/2019/07/a8a6f15651664fad891f54c24a2f318d_18.jpeg?fit=1000%2C562,2021-11-03T12:20:45Z,"Iran says it has thwarted an attempt by the US navy to seize a tanker in the Sea of Oman carrying its oil, state television reported.
It gave no details of the date of the incident or the country wh… [+2080 chars]",al-jazeera-english,Al Jazeera English
7,7,Al Jazeera,Bangladesh votes in rural council elections amid fear of violence,"The largest opposition party is boycotting polls, saying a skewed political atmosphere is preventing fair participation.",https://www.aljazeera.com/news/2021/11/11/bangladesh-rural-council-elections-violence-opposition-boycott,https://www.aljazeera.com/wp-content/uploads/2021/11/AP21312148265922.jpg?resize=1200%2C630,2021-11-11T04:12:23Z,"Bangladesh is holding village council elections that are certain to further consolidate the ruling partys power but have raised concerns about the state of democracy in the South Asian nation.
The l… [+2123 chars]",al-jazeera-english,Al Jazeera English
8,8,Al Jazeera,"Canada rains cause city evacuation, shut down major oil pipeline","Officials in Merrit, British Columbia, order residents to leave as floodwaters 'inundated two bridges'.",https://www.aljazeera.com/news/2021/11/15/canada-rains-cause-city-evacuation-shut-down-major-oil-pipeline,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-15T171227Z_1125661441_RC25VQ91943S_RTRMADP_3_CANADA-FLOOD.jpg?resize=1200%2C630,2021-11-15T21:34:01Z,"Massive rainstorms have lashed the western Canadian province of British Columbia on Monday, triggering landslides, shutting roads, prompting the evacuation of an entire town and forcing an oil pipeli… [+2368 chars]",al-jazeera-english,Al Jazeera English
9,9,Al Jazeera,Dozens of inmates killed in latest Ecuador prison clashes,"Police say 58 prisoners killed, 12 wounded in another round of violence to hit Penitenciaria del Litoral in Guayaquil.",https://www.aljazeera.com/news/2021/11/13/dozens-of-inmates-killed-in-ecuador-prison-clashes,https://www.aljazeera.com/wp-content/uploads/2021/11/000_9QW64G.jpg?resize=1200%2C630,2021-11-13T16:54:56Z,"At least 58 inmates have been killed in fierce clashes in a prison in Ecuadors largest city of Guayaquil, according to police.
Police General Tannya Varela told reporters on Saturday that an additio… [+1996 chars]",al-jazeera-english,Al Jazeera English
10,10,Al Jazeera,Death toll in Nigeria building collapse rises to 36,Rescue operations enter a fourth day after a 21-storey building collapsed in the Ikoyi district of Lagos.,https://www.aljazeera.com/news/2021/11/4/death-toll-in-nigeria-building-collapse-rises-to-more-than-30,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-02T072447Z_778329733_RC27MQ95QX32_RTRMADP_3_NIGERIA-COLLAPSE.jpg?resize=1200%2C630,2021-11-04T10:14:13Z,"The death toll from the collapse of a high-rise building in an upscale area of Nigerias commercial capital Lagos has risen to 36, as rescue operations enter the fourth day.
The 21-storey building un… [+1903 chars]",al-jazeera-english,Al Jazeera English
11,11,Al Jazeera,Nigerian engineers say design of collapsed Lagos highrise altered,"The 21-storey building that collapsed earlier this month was only designed for six floors, engineers in Nigeria say.",https://www.aljazeera.com/news/2021/11/17/nigerian-engineers-say-design-of-collapsed-lagos-highrise-altered,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-02T174915Z_54064374_RC2CMQ9MGAWR_RTRMADP_3_NIGERIA-COLLAPSE-1.jpg?resize=1200%2C630,2021-11-17T14:07:05Z,"Engineers have said a 21-storey building that collapsed in Nigerias commercial capital of Lagos early this month was originally designed only for six floors before more were added to the structure.
… [+2057 chars]",al-jazeera-english,Al Jazeera English
12,12,Al Jazeera,"France to send special forces to Guadeloupe after looting, arson",Deployment comes after an overnight curfew failed to quell violent protests against COVID-19 curbs.,https://www.aljazeera.com/news/2021/11/21/france-to-send-special-forces-to-guadeloupe-after-looting-arson,https://www.aljazeera.com/wp-content/uploads/2021/11/000_9RV34E-1.jpg?resize=1200%2C630,2021-11-21T04:08:33Z,"France is sending dozens of police special forces to restore order in the Caribbean island of Guadeloupe following rioting and looting amid protests against COVID-19 measures.
Speaking to reporters … [+2340 chars]",al-jazeera-english,Al Jazeera English
13,13,Al Jazeera,Chinese tennis star accuses top politician of sexual assault,Peng Shuai’s post on Weibo has been removed and her account shut down after the latest #MeToo allegations.,https://www.aljazeera.com/news/2021/11/4/chinese-tennis-star-makes-metoo-claims-against-top-politician,https://www.aljazeera.com/wp-content/uploads/2021/11/2021-11-03T120521Z_1391808405_RC20NQ9JJONF_RTRMADP_3_CHINA-PENGSHUAI.jpg?resize=1200%2C630,2021-11-04T12:15:59Z,"A Chinese tennis star has accused a former top government official of sexual assault, amid attempts to squelch a growing #MeToo movement.
Peng Shuai, a 35-year-old former tennis star, has accused a … [+2076 chars]",al-jazeera-english,Al Jazeera English
